file,label,entropy,laplacian_variance,hf_energy_ratio,spectral_slope,noise_entropy,gradient_variance,edge_density,color_uniformity,saturation_mean,dct_energy_ratio
ai_00150.png,1,7.724861,1355.447466,0.025878,3.459407,5.704156,20643.325373,0.17374,46.080872,0.342382,7.1e-05
ai_00151.png,1,7.355809,1896.900002,0.017116,2.927552,5.184191,13459.742937,0.133503,65.032418,0.370881,0.000301
ai_00152.png,1,7.493166,1162.804917,0.018444,2.901074,5.940379,6774.807901,0.215405,59.277954,0.558869,0.00018
ai_00153.png,1,7.723171,1500.228117,0.022558,2.917443,5.785746,10163.392536,0.191273,57.415,0.542833,0.00018
ai_00154.png,1,7.564214,3135.494249,0.033358,2.776726,5.85914,18863.739915,0.184139,65.076809,0.497139,7.6e-05
ai_00155.png,1,7.676238,374.586987,0.005566,3.31672,4.606702,7311.200789,0.059784,73.965593,0.454367,0.000113
ai_00156.png,1,7.634784,1863.0675,0.013786,2.743483,4.697159,13549.436995,0.093842,73.100273,0.231407,0.001178
ai_00157.png,1,7.870874,665.785942,0.00893,3.333032,4.716071,9782.718701,0.063084,66.744546,0.040874,2.8e-05
ai_00158.png,1,7.769883,1263.624416,0.023865,3.585545,5.564575,20516.969194,0.161922,58.744534,0.458959,7.6e-05
ai_00159.png,1,7.881323,3397.558958,0.036894,2.7311,6.041829,16369.457393,0.252617,48.852863,0.455842,0.002222
ai_00160.png,1,7.695544,1441.509663,0.017565,2.744181,5.802882,7201.781203,0.204842,55.163869,0.414886,0.001548
ai_00161.png,1,7.821112,3668.579691,0.028375,2.509627,5.747413,17548.729339,0.156765,61.963123,0.24609,0.00205
ai_00162.png,1,7.864731,691.99945,0.010727,3.441573,5.049202,12065.63984,0.114998,63.754516,0.522772,0.000129
ai_00163.png,1,7.729803,1431.633933,0.021279,3.521995,5.302975,22293.568094,0.138447,65.816575,0.29058,0.000166
ai_00164.png,1,7.667549,734.912182,0.016929,3.698337,4.619558,20088.190307,0.067062,66.779673,0.087474,0.000146
ai_00165.png,1,7.767068,2089.054021,0.018998,2.872514,4.581867,17640.467355,0.109428,75.545452,0.478666,0.000694
ai_00166.png,1,7.571878,1680.38216,0.025903,2.847947,5.527696,12203.735287,0.192947,44.145125,0.607074,0.00075
ai_00167.png,1,7.645476,1257.546051,0.015968,2.879167,4.843677,11619.132248,0.091694,64.51797,0.351791,0.000228
ai_00168.png,1,7.808358,1536.678173,0.018056,2.90657,5.730899,10929.950457,0.171787,59.837567,0.301474,0.000579
ai_00169.png,1,7.718448,2588.48922,0.027133,3.005495,5.563008,26678.140523,0.179565,51.935511,0.413405,0.000542
ai_00170.png,1,7.501411,3091.942284,0.027866,2.744244,5.624965,19127.219816,0.165012,65.658366,0.155684,0.000679
ai_00171.png,1,7.742719,605.949592,0.008651,3.222294,4.078084,6945.391702,0.068104,66.307706,0.487732,8e-05
ai_00172.png,1,7.811544,1665.928272,0.023116,3.313628,5.176566,22379.716946,0.126152,63.271303,0.273887,0.000175
ai_00173.png,1,7.495054,1199.416779,0.012754,2.993337,5.665495,12288.150123,0.130501,63.96312,0.1637,0.000211
ai_00174.png,1,7.758344,1787.725778,0.02836,3.069839,5.612342,16218.762462,0.152828,54.038658,0.330318,0.000654
ai_00175.png,1,7.635189,5135.184461,0.05526,2.264252,6.057941,16937.031502,0.220776,42.234898,0.578074,0.004111
ai_00176.png,1,7.317696,2454.625071,0.027564,2.945385,5.155469,25155.026993,0.129112,84.695727,0.153713,0.003866
ai_00177.png,1,7.545221,2553.291754,0.022997,3.048679,4.939639,24644.055678,0.115528,70.455932,0.271588,0.000519
ai_00178.png,1,7.725807,1825.385818,0.018277,2.86801,5.185061,13091.646784,0.152802,57.674293,0.334436,0.001292
ai_00179.png,1,7.869871,2561.76221,0.021254,2.690167,5.589535,15881.36698,0.151363,50.44848,0.288984,0.000432
ai_00180.png,1,7.55084,1417.147433,0.022192,3.271931,5.743204,16748.76026,0.143696,58.445578,0.458057,0.000173
ai_00181.png,1,7.047362,2784.892554,0.027589,2.99017,4.879854,27846.129105,0.130936,75.315255,0.306906,0.00013
ai_00182.png,1,7.358543,1693.647015,0.016623,2.69617,5.989373,9099.965719,0.202648,47.450458,0.200449,0.000568
ai_00183.png,1,7.649224,260.329674,0.005223,3.523622,4.593841,7712.141102,0.050186,77.329677,0.373249,4.1e-05
ai_00184.png,1,7.592582,2966.758406,0.035795,2.72591,5.909668,22276.903053,0.204861,40.601043,0.29579,0.001573
ai_00185.png,1,7.742437,1474.867298,0.017598,2.988179,5.512582,13209.069906,0.158001,56.835636,0.385788,0.00078
ai_00186.png,1,7.625802,503.026061,0.010885,3.196276,4.361089,6168.728289,0.059944,58.209925,0.050512,0.000443
ai_00187.png,1,7.560899,201.410854,0.003005,3.691437,4.659046,6897.530579,0.057159,64.771956,0.210586,5e-06
ai_00188.png,1,7.905098,2919.547481,0.030751,2.68226,5.358679,17204.733518,0.196297,56.029535,0.205978,0.00157
ai_00189.png,1,7.837284,1034.083446,0.011843,3.2359,4.017481,11164.260304,0.079266,63.826338,0.330188,0.000598
ai_00190.png,1,7.535459,1273.499549,0.014444,3.183529,4.688485,14558.076288,0.09655,79.225878,0.278603,0.00026
ai_00191.png,1,7.703563,534.685253,0.008637,2.945578,4.683566,5072.387234,0.038792,52.595743,0.433795,0.000465
ai_00192.png,1,7.782149,2160.553089,0.021804,2.812742,5.693238,14112.622715,0.174484,56.062981,0.349125,0.000965
ai_00193.png,1,7.843343,3673.961879,0.027936,2.534655,5.292691,18914.17512,0.160515,69.411717,0.400912,0.002808
ai_00194.png,1,7.754929,690.095521,0.00669,2.861696,4.846913,4649.468532,0.082199,62.988736,0.469688,7.8e-05
ai_00195.png,1,7.680206,2579.820625,0.019433,2.417202,5.470995,9406.37338,0.170395,63.765494,0.45962,0.000424
ai_00196.png,1,7.781419,1548.117214,0.026032,3.123321,5.810225,14853.214988,0.182552,49.434416,0.328872,0.000138
ai_00197.png,1,7.450923,1726.77501,0.035305,3.648909,5.257194,32655.914158,0.131397,72.543627,0.266073,3.7e-05
ai_00198.png,1,7.765033,689.45151,0.011736,3.291958,5.602035,8581.851861,0.137531,57.52121,0.569344,0.000333
ai_00199.png,1,7.390649,3205.996947,0.057252,3.206265,5.992808,38120.367593,0.205788,52.540185,0.476973,0.00045
ai_00200.png,1,7.849913,428.587684,0.008864,3.928214,4.631138,13252.204745,0.064728,64.559382,0.38748,9e-06
ai_00201.png,1,7.860517,4125.049016,0.067075,2.993987,6.618564,27080.966048,0.292267,52.438547,0.546872,0.00037
ai_00202.png,1,7.727881,2703.701935,0.040361,3.026742,5.246766,30624.796121,0.129814,58.173371,0.487113,0.000356
ai_00203.png,1,7.832732,2577.06792,0.031763,3.057799,4.967019,28314.340893,0.134495,59.330335,0.272983,0.000167
ai_00204.png,1,7.824139,1033.393451,0.023307,3.561043,5.186452,17370.779014,0.129379,57.562248,0.437472,0.000147
ai_00205.png,1,7.562477,1605.647129,0.032607,3.365186,5.609328,18686.996278,0.186028,67.111821,0.463757,0.000155
ai_00206.png,1,7.503856,409.279767,0.006308,3.051728,4.988597,4888.621416,0.071205,62.471187,0.382778,0.000123
ai_00207.png,1,7.631742,568.564424,0.008757,3.253135,5.641069,6861.269177,0.12999,51.106687,0.06534,8.5e-05
ai_00208.png,1,7.714254,567.800371,0.007175,3.620694,3.928429,14047.281823,0.065353,78.750825,0.090754,0.000149
ai_00209.png,1,7.726552,779.541669,0.013399,3.710331,5.712434,14865.638799,0.127247,62.488841,0.156426,2.3e-05
ai_00210.png,1,7.552615,2027.353828,0.030181,3.100003,5.466316,22734.439378,0.133854,59.76085,0.053538,0.000208
ai_00211.png,1,7.625445,882.759494,0.016312,3.508627,5.218662,17257.459042,0.103504,62.295629,0.034359,8.6e-05
ai_00212.png,1,7.923363,1322.077183,0.019217,3.317159,5.381826,15744.713817,0.169163,48.612771,0.555921,0.000449
ai_00213.png,1,7.610061,869.706813,0.008911,3.314757,4.0782,13187.761317,0.083057,72.744314,0.225273,0.000738
ai_00214.png,1,7.795361,896.110752,0.012021,3.18583,5.018097,13071.067766,0.117138,64.202496,0.442453,7.2e-05
ai_00215.png,1,7.765016,3200.90145,0.036491,3.095226,5.502879,31772.822841,0.136021,69.012136,0.306167,0.000552
ai_00216.png,1,7.82605,1489.723327,0.019209,3.329593,5.401577,16099.31566,0.162071,65.715009,0.224604,0.00017
ai_00217.png,1,7.661193,1708.216228,0.02043,2.904125,5.695216,12671.093976,0.158981,52.743618,0.054585,7e-05
ai_00218.png,1,7.473175,1318.009964,0.009181,2.539771,5.366359,6362.537117,0.068184,51.881232,0.554096,0.003715
ai_00219.png,1,7.769832,2665.656081,0.023124,2.825424,5.040701,20645.192152,0.13271,59.964659,0.326179,0.001978
ai_00220.png,1,7.677412,1966.628863,0.016407,2.952244,5.029144,14936.561972,0.120777,74.646327,0.285587,9.3e-05
ai_00221.png,1,7.779943,2792.517394,0.029996,2.715423,6.03152,15888.23598,0.23933,63.183906,0.349664,0.001627
ai_00222.png,1,7.689732,1443.452959,0.0097,2.588664,4.482379,8830.666295,0.089779,72.48226,0.398787,0.000415
ai_00223.png,1,7.48343,3112.307623,0.038041,2.458186,5.652105,13591.210762,0.184238,60.494819,0.374262,0.001527
ai_00224.png,1,7.844115,1111.129734,0.013923,3.08877,4.486178,15673.996861,0.074341,60.062329,0.048156,0.000337
ai_00225.png,1,7.762798,3713.695481,0.040007,2.606435,6.096676,20134.576831,0.206234,52.350617,0.414631,0.000756
ai_00226.png,1,7.764142,744.42817,0.00601,2.916941,4.368875,5403.652977,0.098385,67.218311,0.263165,2.9e-05
ai_00227.png,1,7.84099,218.82232,0.003926,3.78612,5.167015,5929.611713,0.080025,55.519481,0.520078,1.9e-05
ai_00228.png,1,7.703036,1143.826069,0.011315,3.006839,5.413263,10150.881835,0.130638,61.065823,0.319722,0.000193
ai_00229.png,1,7.845083,1204.108243,0.016898,3.058608,5.161108,9751.155393,0.116741,52.89723,0.419559,9.5e-05
ai_00230.png,1,7.914574,2472.419713,0.028485,3.023084,5.769548,23730.61076,0.187523,58.398119,0.360278,0.00014
ai_00231.png,1,7.881918,649.529188,0.013975,3.752667,5.243759,15019.120801,0.111862,65.29423,0.605245,8.5e-05
ai_00232.png,1,7.765676,2765.769693,0.014297,2.381051,4.431167,7182.832098,0.08997,65.905251,0.539133,0.004375
ai_00233.png,1,7.641412,2454.956314,0.020238,2.538509,5.098773,10907.167815,0.160488,65.311331,0.294503,0.00056
ai_00234.png,1,7.698331,685.195333,0.011988,3.505945,5.325935,12837.888916,0.085796,68.626393,0.295932,8.6e-05
ai_00235.png,1,7.7445,2419.632925,0.025213,2.681018,5.998163,13772.153771,0.189289,55.734845,0.342648,0.000364
ai_00236.png,1,7.775612,2353.274045,0.036499,3.262468,5.395826,30194.081714,0.135818,64.331435,0.291921,0.000496
ai_00237.png,1,7.840931,2031.817517,0.036878,3.429611,5.711244,31592.926777,0.186699,54.279948,0.495219,0.000327
ai_00238.png,1,7.680743,4766.024608,0.033719,2.399134,5.711596,20451.39416,0.200729,52.136219,0.398209,6.6e-05
ai_00239.png,1,7.58347,2762.217989,0.025684,2.899466,5.239641,24525.785342,0.107254,64.614883,0.074859,0.000619
ai_00240.png,1,7.633319,3368.477751,0.036679,2.77314,5.532465,22930.835745,0.163345,62.007351,0.468286,0.001484
ai_00241.png,1,7.519979,1543.680082,0.013532,2.623669,5.771015,7099.453855,0.154865,47.75629,0.408924,0.001009
ai_00242.png,1,7.728677,962.481256,0.017392,3.535936,5.774497,17448.854733,0.134045,56.370585,0.225114,0.000134
ai_00243.png,1,7.583696,2311.133622,0.021484,2.900164,5.623594,19548.907281,0.178711,58.588374,0.079989,0.001698
ai_00244.png,1,7.5618,527.38721,0.0043,3.002968,4.200135,5822.758217,0.036472,58.387499,0.167229,9e-05
ai_00245.png,1,7.633948,646.927578,0.010314,3.301612,5.390027,10061.619521,0.10574,63.05183,0.400297,0.000186
ai_00246.png,1,7.743045,2632.999315,0.039576,3.224804,6.29674,23233.777993,0.236671,68.194895,0.353906,0.000754
ai_00247.png,1,7.851646,264.11251,0.005041,3.617496,4.159022,6856.670629,0.047089,71.072045,0.029071,8e-05
ai_00248.png,1,7.527158,1584.272616,0.018419,3.340096,5.34661,20794.605561,0.130787,72.318715,0.156303,0.00039
ai_00249.png,1,7.810501,1242.452375,0.018242,3.074321,5.631813,9676.856848,0.183788,54.447785,0.462162,0.000179
ai_00250.png,1,7.833415,1756.570914,0.027804,3.100758,5.015511,20698.237588,0.123852,57.222592,0.535661,0.000444
ai_00251.png,1,7.836853,3544.892596,0.024788,2.715093,5.740565,21316.812943,0.18734,72.482847,0.220664,0.000153
ai_00252.png,1,7.7514,2161.589987,0.040743,3.546323,6.018353,30821.714695,0.192413,64.403987,0.295764,0.000266
ai_00253.png,1,7.533168,295.36107,0.007005,4.03179,4.568157,13236.629998,0.063332,72.950219,0.119624,0.000117
ai_00254.png,1,7.673096,2115.878107,0.019187,2.72949,5.611714,16959.256975,0.149666,49.615165,0.122267,0.000346
ai_00255.png,1,7.662725,596.293496,0.008594,3.083548,5.127324,6607.176898,0.084591,63.279422,0.432313,0.000122
ai_00256.png,1,7.784002,897.881281,0.011633,3.148517,5.70644,10651.32774,0.113094,57.738161,0.232478,8e-06
ai_00257.png,1,7.784534,1817.83147,0.017959,2.849231,5.180404,18108.740411,0.124447,49.119534,0.28835,6.6e-05
ai_00258.png,1,7.776272,2599.211329,0.032187,2.948568,5.617309,24738.091,0.153324,59.832154,0.250018,0.001699
ai_00259.png,1,7.668208,2910.239811,0.040807,2.955148,5.71926,25144.072172,0.172375,60.044869,0.127634,0.000994
ai_00260.png,1,7.741568,933.628437,0.010196,3.110857,5.316283,9903.446024,0.105087,62.088539,0.216261,0.000117
ai_00261.png,1,7.212558,998.248292,0.010818,3.244892,4.958511,15535.481467,0.089188,83.565086,0.299338,0.000133
ai_00262.png,1,7.837259,1465.183142,0.014099,2.814859,5.035834,9572.381118,0.136841,53.108253,0.472293,0.000431
ai_00263.png,1,7.691773,3163.222458,0.034168,2.77134,5.000563,21210.94516,0.15649,62.620361,0.388778,0.000638
ai_00264.png,1,7.725204,4853.639719,0.022783,2.083183,5.929791,11420.243098,0.217659,60.402146,0.143357,0.001951
ai_00265.png,1,7.363007,4642.017166,0.020668,2.258791,4.73749,16540.848771,0.137432,81.231441,0.108727,0.007716
ai_00266.png,1,7.501695,1174.090785,0.01357,3.379906,5.108686,18657.960614,0.105671,77.286881,0.352399,0.000492
ai_00267.png,1,7.696962,513.127124,0.007399,3.487641,5.362082,9956.004385,0.093964,61.131241,0.232149,8e-06
ai_00268.png,1,7.541432,893.879717,0.011372,3.135011,5.113402,9583.236014,0.11269,55.141867,0.247257,0.001043
ai_00269.png,1,7.361294,1713.194839,0.016588,2.547179,4.922631,8196.967083,0.133896,40.401932,0.341099,0.00025
ai_00270.png,1,7.47939,1466.658759,0.015604,3.048689,5.530503,13985.83753,0.143436,70.52657,0.334335,0.000347
ai_00271.png,1,7.515757,2019.358421,0.015417,2.443432,5.7663,6670.882037,0.189377,61.371037,0.425884,0.000591
ai_00272.png,1,7.692351,1454.218307,0.028127,3.276557,5.589244,18800.839449,0.149788,60.833442,0.26196,0.000257
ai_00273.png,1,7.741406,3076.301658,0.032385,2.561997,5.830287,15285.972374,0.220741,60.057046,0.293767,0.003427
ai_00274.png,1,7.76083,527.501896,0.008065,3.369307,5.345537,6684.962187,0.108681,66.143153,0.504893,5.6e-05
ai_00275.png,1,7.911404,1303.696959,0.016653,3.300684,5.717538,16685.889338,0.161572,58.83246,0.334006,0.000342
ai_00276.png,1,7.766444,1694.787463,0.019764,3.2887,4.825628,23768.468893,0.115353,69.459331,0.224118,0.000778
ai_00277.png,1,7.617311,777.064505,0.010771,2.989274,4.76031,6391.354243,0.104496,51.245137,0.356153,0.000338
ai_00278.png,1,7.855628,3261.52602,0.041408,2.779689,6.234378,17643.838863,0.275829,50.992295,0.38872,0.001131
ai_00279.png,1,7.805351,2058.617826,0.023222,3.002446,5.556552,17040.978909,0.1856,64.069824,0.323994,0.001129
ai_00280.png,1,7.395741,4134.644194,0.031493,2.344081,5.54606,22321.494216,0.134117,51.931444,0.063004,0.004765
ai_00281.png,1,7.873833,2858.73149,0.024172,2.862673,5.221533,22412.874053,0.161842,67.577996,0.080894,0.000199
ai_00282.png,1,7.703398,656.019433,0.009325,3.355572,5.061593,10698.365944,0.075367,71.686946,0.367049,8e-05
ai_00283.png,1,7.399481,493.170003,0.00824,3.312618,4.725887,9412.926025,0.065884,63.412653,0.08546,0.000118
ai_00284.png,1,7.779988,359.81174,0.003435,3.072282,4.263107,4284.568436,0.03548,55.739326,0.048848,3e-05
ai_00285.png,1,7.506466,1951.659656,0.040245,3.118805,5.801203,18225.370169,0.20509,45.655583,0.458912,0.000254
ai_00286.png,1,7.696906,1189.363169,0.020186,3.584427,5.798821,25104.95149,0.149586,57.072547,0.065014,0.0001
ai_00287.png,1,7.316404,713.47124,0.006223,3.187316,4.744802,8809.022168,0.082817,71.726544,0.258236,0.000301
ai_00288.png,1,7.457226,2995.692853,0.02211,2.702785,5.072624,13559.677744,0.134495,62.227482,0.110188,0.000226
ai_00289.png,1,7.682938,2447.32533,0.023165,2.671191,5.29369,13568.765654,0.147942,52.793678,0.241018,0.000127
ai_00290.png,1,7.602201,419.918315,0.007076,3.403162,4.665045,8079.188504,0.075607,62.97474,0.261158,2.1e-05
ai_00291.png,1,7.831036,5026.117703,0.042511,2.547898,5.655907,28970.889539,0.189831,59.650433,0.388022,0.002191
ai_00292.png,1,7.796836,1743.883459,0.021882,3.072286,5.723811,15347.902164,0.172813,59.518145,0.415341,0.000216
ai_00293.png,1,7.429524,2817.741956,0.0285,2.777911,5.491745,24522.907763,0.137939,63.454889,0.215295,0.000414
ai_00294.png,1,7.713823,1625.055178,0.02001,3.284819,5.420081,20427.684378,0.125492,74.999623,0.381925,0.000211
ai_00295.png,1,7.648231,2498.988975,0.015475,2.66792,5.384254,12421.689687,0.141487,70.4865,0.295767,4.1e-05
ai_00296.png,1,7.449944,2253.890951,0.024832,2.612899,5.625581,14481.235275,0.14278,46.357869,0.364648,0.001413
ai_00297.png,1,7.596266,1115.707945,0.015138,3.140498,5.344113,13540.068948,0.1208,66.198147,0.277105,0.001295
ai_00298.png,1,7.04496,672.824291,0.011911,3.368722,5.36644,17361.495036,0.062023,75.802453,0.037059,0.000181
ai_00299.png,1,7.701565,1302.852722,0.013232,3.145452,4.563322,12517.114071,0.129871,71.487708,0.255208,0.000242
ai_00300.png,1,7.279731,1645.527021,0.015817,2.868616,3.868497,15052.988946,0.083961,71.6897,0.22947,0.001365
ai_00301.png,1,7.552861,435.262257,0.008107,3.589399,4.437746,10433.127611,0.060658,66.602395,0.681723,5.1e-05
ai_00302.png,1,7.556608,1450.779255,0.016906,2.907458,5.919237,9278.420856,0.184887,59.404302,0.345526,0.000315
ai_00303.png,1,7.822334,550.212235,0.006812,3.264874,5.01578,7276.610206,0.120861,56.935184,0.441074,6.6e-05
ai_00304.png,1,7.430329,710.216422,0.007762,3.026184,4.426176,6757.916159,0.071007,64.196768,0.3514,0.000238
ai_00305.png,1,7.816225,154.379721,0.002588,3.457846,3.300677,2881.932783,0.02092,61.732161,0.546446,3.4e-05
ai_00306.png,1,7.718373,1387.234183,0.01434,2.941703,5.650635,11062.127012,0.152191,61.941783,0.443735,0.000392
ai_00307.png,1,7.431714,3927.131295,0.032845,2.555579,5.798452,22922.359799,0.165108,63.72453,0.218917,0.000171
ai_00308.png,1,7.828061,3374.017031,0.039294,2.686037,6.391831,13265.782574,0.297478,44.925904,0.390329,0.002245
ai_00309.png,1,7.803419,1861.345272,0.020751,3.059774,5.01761,21236.449743,0.137566,56.543009,0.366269,0.002291
ai_00310.png,1,7.62442,461.121004,0.004537,3.194664,5.241502,5760.727247,0.088268,58.313839,0.250635,0.000107
ai_00311.png,1,7.726385,963.02259,0.011431,3.216147,4.231831,15496.981207,0.054867,67.274351,0.314841,0.000305
ai_00312.png,1,7.560303,3063.739044,0.035487,2.466397,5.423985,14621.694065,0.186226,56.108424,0.322397,0.005065
ai_00313.png,1,7.835649,936.739059,0.021302,3.569512,5.547474,16574.036151,0.128632,62.680518,0.460559,0.000155
ai_00314.png,1,7.903694,3078.074913,0.02461,2.681682,5.77926,16194.618755,0.200882,68.095458,0.338401,0.000463
ai_00315.png,1,7.760955,469.439147,0.011118,3.732787,4.985819,10034.685654,0.081718,72.103235,0.28638,8.8e-05
ai_00316.png,1,7.816795,2400.916717,0.018653,2.552488,5.325719,10394.369066,0.151581,58.407687,0.597268,0.000194
ai_00317.png,1,7.834885,381.439806,0.008776,3.806421,4.697734,9735.846758,0.074589,59.294389,0.385233,4.4e-05
ai_00318.png,1,7.637834,2143.486494,0.029065,2.970715,5.604162,18428.090293,0.15905,60.708947,0.353412,0.001104
ai_00319.png,1,7.511929,777.431172,0.012682,2.979926,4.4965,10954.330713,0.054115,54.022571,0.581408,0.001248
ai_00320.png,1,7.614281,615.670445,0.012777,3.317795,5.087993,9637.060855,0.096279,51.85456,0.355384,0.00014
ai_00321.png,1,7.703385,2693.473885,0.02905,2.724518,5.874995,17402.121784,0.190918,63.29332,0.508914,0.000334
ai_00322.png,1,7.761787,743.285975,0.012565,3.356108,5.76051,10654.443566,0.154522,58.355981,0.707398,0.000401
ai_00323.png,1,7.747275,111.278469,0.001447,3.136722,4.405519,1384.859364,0.013714,57.302008,0.610352,7.9e-05
ai_00324.png,1,7.744443,348.004779,0.007489,3.779086,4.317601,11312.497076,0.056873,66.480034,0.032549,0.000221
ai_00325.png,1,7.680656,1546.86512,0.012941,2.648343,4.862145,11505.513405,0.049469,70.300181,0.32947,0.000206
ai_00326.png,1,7.758608,1288.024599,0.022946,3.659519,5.572577,30687.735699,0.109558,63.989007,0.541721,6.5e-05
ai_00327.png,1,7.876789,1917.163402,0.0318,3.417357,6.033411,21693.404556,0.188091,63.140369,0.32906,7.3e-05
ai_00328.png,1,7.748363,606.535114,0.006552,3.269431,4.028276,8507.392786,0.064358,70.663384,0.229572,0.000273
